movieId,title,genres,genre_set,vec,year,rating
5602,"Ladykillers, The (1955)",Comedy|Crime,"Set([""Comedy"", ""Crime""])","[0.15350554883480072, 0.19006606936454773, 0.554124116897583, 0.09987588226795197, 0.099860779941082, 0.14808864891529083, 0.15466147661209106, 0.5210928916931152, 0.04923855885863304, 0.4285745322704315, 0.15591385960578918, 0.2894882559776306, 0.24748317897319794, 0.482765257358551, 0.6190377473831177, 0.1181625947356224, 0.07754448056221008, 0.27052825689315796, 0.37838757038116455, 0.0898396372795105, 0.07554709166288376, 0.43780481815338135, 0.28966981172561646, 0.15438897907733917, 0.9413084387779236]",1955,7.7
5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,"Set([""Comedy"", ""Crime""])","[0.14903827011585236, 0.23089149594306946, 0.5857442617416382, 0.09823264926671982, 0.11092036962509155, 0.10699707269668579, 0.19170542061328888, 0.4798739552497864, 0.047710444778203964, 0.4235825538635254, 0.15237939357757568, 0.3170618414878845, 0.23145663738250732, 0.534025251865387, 0.6663995385169983, 0.15618008375167847, 0.057871270924806595, 0.25377050042152405, 0.3540259897708893, 0.09004519134759903, 0.07409293204545975, 0.4853290915489197, 0.2745394706726074, 0.14561380445957184, 0.9321161508560181]",1951,7.6
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,"Set([""Sci-Fi"", ""Comedy""])","[0.12332678586244583, 0.17799371480941772, 0.5504258275032043, 0.09211608022451401, 0.15882442891597748, 0.12480030953884125, 0.19720232486724854, 0.4405790865421295, 0.04819289594888687, 0.39942315220832825, 0.1389824002981186, 0.275085985660553, 0.2110178917646408, 0.5090429186820984, 0.683311402797699, 0.1389070451259613, 0.06295691430568695, 0.21120762825012207, 0.3206580877304077, 0.08674098551273346, 0.07848536223173141, 0.4349277913570404, 0.2602458596229553, 0.1293269842863083, 0.9652894735336304]",1951,7.3
5605,Ratcatcher (1999),Drama,"Set([""Drama""])","[0.14888548851013184, 0.04457700997591019, 0.35120871663093567, 0.11281640082597733, 0.12134478241205215, 0.09239234030246735, 0.45153433084487915, 0.6198174357414246, 0.02469109185039997, 0.41393280029296875, 0.17442795634269714, 0.35959962010383606, 0.41788360476493835, 0.49289670586586, 0.5488502383232117, 0.01137626264244318, 0.09222955256700516, 0.18745368719100952, 0.46643930673599243, 0.14186304807662964, 0.02839832380414009, 0.6498478055000305, 0.46174728870391846, 0.17495372891426086, 0.6693469285964966]",1999,7.5
5606,Society (1989),Horror|Mystery,"Set([""Mystery"", ""Horror""])","[0.22677285969257355, 0.22731053829193115, 0.03368878737092018, 0.0, 0.0, 0.1854640543460846, 0.0, 0.5246735215187073, 0.00922444835305214, 0.3872235119342804, 0.033758170902729034, 0.4939328134059906, 0.7917782068252563, 0.31400325894355774, 0.44497260451316833, 0.19121631979942322, 0.1580306440591812, 0.2463163286447525, 0.1376672238111496, 0.002011034870520234, 0.23166529834270477, 0.1763213723897934, 0.14035414159297943, 0.07899900525808334, 0.6634122133255005]",1989,6.5
5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.04988789185881615, 0.17295148968696594, 0.4689123034477234, 0.09197521209716797, 0.4591525197029114, 0.07666974514722824, 0.5536823868751526, 0.25229623913764954, 0.013342435471713543, 0.3570900857448578, 0.038221605122089386, 0.14831048250198364, 0.32977139949798584, 0.4327521324157715, 0.7981783747673035, 0.0892026275396347, 0.022743117064237595, 0.23304086923599243, 0.16771511733531952, 0.051986292004585266, 0.09318489581346512, 0.6785966753959656, 0.12106386572122574, 0.03196233883500099, 0.8057730793952942]",2001,7.8
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,"Set([""Thriller"", ""Drama""])","[0.05306077003479004, 0.1332257091999054, 0.1922348439693451, 0.05475227162241936, 0.4074654281139374, 0.1542857438325882, 0.5702850818634033, 0.26409679651260376, 0.012037474662065506, 0.3819291293621063, 0.039006881415843964, 0.32848215103149414, 0.6447569727897644, 0.32053306698799133, 0.6400972604751587, 0.14328017830848694, 0.07726791501045227, 0.22444374859333038, 0.1273023933172226, 0.028472991660237312, 0.2364240288734436, 0.5054188966751099, 0.1252097338438034, 0.032031916081905365, 0.8847566843032837]",2001,7.7
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller,"Set([""Thriller"", ""Action""])","[0.0, 0.0, 0.0, 0.01816382072865963, 0.4740777909755707, 0.5303637385368347, 0.3202846050262451, 0.0, 0.03464909642934799, 0.08859046548604965, 0.0, 0.0, 0.12161710113286972, 0.0, 0.19087745249271393, 0.34619906544685364, 0.18837514519691467, 0.3765297532081604, 0.0, 0.0005058441311120987, 0.5647190809249878, 0.0, 0.0, 0.0, 0.5156151056289673]",2002,3.7
5610,"Banger Sisters, The (2002)",Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.045810915529727936, 0.33120548725128174, 0.2735328674316406, 0.12268801778554916, 0.6230714321136475, 0.3188002407550812, 0.20845523476600647, 0.0890314057469368, 0.03874228894710541, 0.18701250851154327, 0.056556083261966705, 0.0, 0.13745653629302979, 0.0, 0.5261169672012329, 0.45832371711730957, 0.09680858254432678, 0.4625099301338196, 0.11978405714035034, 0.04672801494598389, 0.33518877625465393, 0.1980685144662857, 0.0708715096116066, 0.025963827967643738, 0.5086941719055176]",2002,5.6
5611,"Four Feathers, The (2002)",Adventure|War,"Set([""War"", ""Adventure""])","[0.014256402850151062, 0.01663159765303135, 0.16951555013656616, 0.03033631667494774, 0.6018082499504089, 0.24438634514808655, 0.5706613063812256, 0.054080620408058167, 0.035566117614507675, 0.07957637310028076, 0.033788617700338364, 0.20753641426563263, 0.222311869263649, 0.15363171696662903, 0.4565271735191345, 0.24097907543182373, 0.1026855930685997, 0.32495713233947754, 0.028648722916841507, 0.027671772986650467, 0.4311390519142151, 0.19787122309207916, 0.033600762486457825, 0.015451580286026001, 0.8649267554283142]",2002,6.5
5612,Trapped (2002),Action|Thriller,"Set([""Thriller"", ""Action""])","[0.01445953082293272, 0.26030635833740234, 0.17263270914554596, 0.06675761193037033, 0.6137802004814148, 0.29404929280281067, 0.4099814295768738, 0.04715590551495552, 0.02771616354584694, 0.15971317887306213, 0.027118178084492683, 0.11906254291534424, 0.26486074924468994, 0.03122558258473873, 0.3999278247356415, 0.38645926117897034, 0.06884122639894485, 0.3833310604095459, 0.06575923413038254, 0.023277556523680687, 0.5073025226593018, 0.185433492064476, 0.051100607961416245, 0.020991966128349304, 0.7361105680465698]",2002,6.2
5613,8 Women (2002),Comedy|Crime|Musical|Mystery,"Set([""Comedy"", ""Mystery"", ""Crime"", ""Musical""])","[0.0760893002152443, 0.05171023681759834, 0.2969432771205902, 0.11168168485164642, 0.41757580637931824, 0.24532271921634674, 0.4368774890899658, 0.41187894344329834, 0.018776079639792442, 0.43135613203048706, 0.08049025386571884, 0.10331472754478455, 0.41580507159233093, 0.17628580331802368, 0.780202329158783, 0.11469516158103943, 0.10993318259716034, 0.2882763743400574, 0.3617699444293976, 0.07419435679912567, 0.07095875591039658, 0.4044230878353119, 0.2582218050956726, 0.08220022916793823, 0.6165868639945984]",2002,7.1
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance,"Set([""Romance"", ""Drama""])","[0.03217410296201706, 0.0006200209027156234, 0.3754083514213562, 0.15309308469295502, 0.4971867799758911, 0.17442484200000763, 0.6655526757240295, 0.2676219344139099, 0.010424692183732986, 0.32589954137802124, 0.0751812607049942, 0.10931982100009918, 0.435489296913147, 0.2888431251049042, 0.6646540760993958, 0.0, 0.1268058717250824, 0.2894608676433563, 0.3077089786529541, 0.0907001867890358, 0.0, 0.7688037753105164, 0.17825061082839966, 0.044355493038892746, 0.6098884344100952]",2001,7.4
5615,Invincible (2001),Drama,"Set([""Drama""])","[0.12556245923042297, 0.10234377533197403, 0.18898136913776398, 0.0696406289935112, 0.44899171590805054, 0.31714096665382385, 0.40763822197914124, 0.4935697317123413, 0.04837099462747574, 0.22073876857757568, 0.1773519366979599, 0.18375951051712036, 0.245374858379364, 0.2460872232913971, 0.28289127349853516, 0.06102185323834419, 0.16088248789310455, 0.28405052423477173, 0.39567089080810547, 0.1225268766283989, 0.269863486289978, 0.39120927453041077, 0.4455682337284088, 0.1722121387720108, 0.8140395879745483]",2001,6.4
5617,Secretary (2002),Comedy|Drama|Romance,"Set([""Comedy"", ""Romance"", ""Drama""])","[0.06277946382761002, 0.11082498729228973, 0.3071260452270508, 0.11183609068393707, 0.22435469925403595, 0.14612971246242523, 0.3781850337982178, 0.40469497442245483, 0.007218539714813232, 0.47295522689819336, 0.05010721832513809, 0.2672364413738251, 0.5887064933776855, 0.24893994629383087, 0.7481757402420044, 0.1195458471775055, 0.09125148504972458, 0.2651854157447815, 0.2704319655895233, 0.06029127910733223, 0.046474870294332504, 0.5335950255393982, 0.1699547916650772, 0.05941632390022278, 0.8296299576759338]",2002,7.0
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,"Set([""Fantasy"", ""Animation"", ""Adventure""])","[0.09096657484769821, 0.03982418775558472, 0.32136547565460205, 0.04535188153386116, 0.25401875376701355, 0.18182310461997986, 0.512279748916626, 0.5083799362182617, 0.022495005279779434, 0.348588764667511, 0.089026540517807, 0.3836405277252197, 0.5104134678840637, 0.4382103979587555, 0.9044963717460632, 0.0, 0.193236842751503, 0.13901710510253906, 0.3051142692565918, 0.05597463250160217, 0.042497631162405014, 0.4133204519748688, 0.2317790389060974, 0.10236939042806625, 0.9840375781059265]",2001,8.6
5619,"Trials of Henry Kissinger, The (2002)",Documentary,"Set([""Documentary""])","[0.08003298938274384, 0.16155529022216797, 0.26025083661079407, 0.08854526281356812, 0.18479767441749573, 0.03376699239015579, 0.3863101005554199, 0.37266120314598083, 0.0, 0.4551820456981659, 0.06795676797628403, 0.30991438031196594, 0.6715790629386902, 0.3881123960018158, 0.65730220079422, 0.13763901591300964, 0.0032614930532872677, 0.15440846979618073, 0.18829494714736938, 0.04739536717534065, 0.11617976427078247, 0.6173484921455383, 0.18283295631408691, 0.04545813426375389, 0.8123393654823303]",2002,7.6
5620,Sweet Home Alabama (2002),Comedy|Romance,"Set([""Comedy"", ""Romance""])","[0.0, 0.15042366087436676, 0.3997652232646942, 0.08494752645492554, 0.7481433749198914, 0.3068998157978058, 0.40694355964660645, 0.0, 0.029049085453152657, 0.16208156943321228, 0.0, 0.0, 0.0, 0.0, 0.6896238923072815, 0.5540231466293335, 0.09677953273057938, 0.4724109470844269, 0.04781517758965492, 0.00895624328404665, 0.45255231857299805, 0.054483525454998016, 0.0, 0.0, 0.6051002144813538]",2002,6.2
5621,"Tuxedo, The (2002)",Action|Comedy,"Set([""Comedy"", ""Action""])","[0.03321855515241623, 0.005955174099653959, 0.05582593008875847, 0.03112505003809929, 0.411441445350647, 0.5247718691825867, 0.21994177997112274, 0.07554371654987335, 0.05158756300806999, 0.20920664072036743, 0.03767206147313118, 0.0, 0.09557821601629257, 0.008394804783165455, 0.4387798309326172, 0.3397291600704193, 0.21231551468372345, 0.3250807225704193, 0.04930145666003227, 0.023109499365091324, 0.5812626481056213, 0.0, 0.01941649243235588, 0.037232574075460434, 0.6856876611709595]",2002,5.4
5625,Moonlight Mile (2002),Drama|Romance,"Set([""Romance"", ""Drama""])","[0.002881439169868827, 0.21306172013282776, 0.27616435289382935, 0.08555074781179428, 0.39342808723449707, 0.07564955204725266, 0.5320172309875488, 0.13723546266555786, 0.009883983992040157, 0.3321177661418915, 0.025090690702199936, 0.2677623927593231, 0.31828609108924866, 0.2111690789461136, 0.6786929965019226, 0.09004389494657516, 0.03324487805366516, 0.19825832545757294, 0.1506941169500351, 0.03803616017103195, 0.12175948917865753, 0.5554541945457458, 0.10065800696611404, 0.012617555446922779, 0.8109316825866699]",2002,6.6
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,"Set([""Thriller"", ""Comedy"", ""Drama"", ""Crime"", ""Action""])","[0.0, 0.0, 0.13447093963623047, 0.03557795286178589, 0.5180257558822632, 0.36079663038253784, 0.5445660352706909, 0.07470255345106125, 0.026248682290315628, 0.4622190594673157, 0.004436397925019264, 0.06483766436576843, 0.41174080967903137, 0.1654292494058609, 0.6544496417045593, 0.2584800720214844, 0.0626276507973671, 0.2500748634338379, 0.0020780342165380716, 0.010701427236199379, 0.3998780846595764, 0.0568024106323719, 0.009441487491130829, 0.00403526471927762, 0.8750550746917725]",2001,6.7
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,"Set([""Children"", ""Animation"", ""Musical""])","[0.0, 0.17065081000328064, 0.6594555974006653, 0.0, 0.5657366514205933, 0.2269694209098816, 0.14363619685173035, 0.0, 0.13476623594760895, 0.0, 0.07590128481388092, 0.0, 0.0, 0.0787121132016182, 0.827881395816803, 0.3292580246925354, 0.08318435400724411, 0.28421249985694885, 0.053775686770677567, 0.0, 0.3656303286552429, 0.0, 0.0, 0.04465327039361, 0.6959263682365417]",2002,6.5
5630,Red Dragon (2002),Crime|Mystery|Thriller,"Set([""Thriller"", ""Mystery"", ""Crime""])","[0.019964223727583885, 0.18487568199634552, 0.14254505932331085, 0.02901587449014187, 0.4049866199493408, 0.18103007972240448, 0.4999295175075531, 0.08085577189922333, 0.008606702089309692, 0.2629210352897644, 0.0012981543550267816, 0.37307628989219666, 0.5059511065483093, 0.16114480793476105, 0.6061041951179504, 0.21744394302368164, 0.08687309920787811, 0.22887933254241943, 0.04466497153043747, 0.0036380302626639605, 0.4381619691848755, 0.30372142791748047, 0.030838560312986374, 0.0016645044088363647, 0.9234198331832886]",2002,7.2
5632,Bloody Sunday (2002),Drama,"Set([""Drama""])","[0.09340521693229675, 0.1829351931810379, 0.3463851809501648, 0.08384108543395996, 0.19941973686218262, 0.05350274220108986, 0.36067017912864685, 0.39681676030158997, 0.014642235822975636, 0.45182037353515625, 0.08300763368606567, 0.39702731370925903, 0.4401332139968872, 0.4457440972328186, 0.6642394065856934, 0.07330800592899323, 0.045471854507923126, 0.20274138450622559, 0.2638753056526184, 0.0567171536386013, 0.08812419325113297, 0.5559559464454651, 0.20723623037338257, 0.07857587188482285, 0.8834255337715149]",2002,7.6
5633,Heaven (2002),Drama,"Set([""Drama""])","[0.03371221572160721, 0.0451212003827095, 0.18132731318473816, 0.0863536149263382, 0.33694079518318176, 0.14082878828048706, 0.588832676410675, 0.3551434576511383, 0.015152554959058762, 0.416287362575531, 0.08480750024318695, 0.21508410573005676, 0.5351352691650391, 0.33463847637176514, 0.6277101635932922, 0.056338120251894, 0.06278438866138458, 0.17839276790618896, 0.26790130138397217, 0.08456076681613922, 0.09619563817977905, 0.6228725910186768, 0.2530995011329651, 0.07347213476896286, 0.7475757002830505]",2002,7.0
5635,"Man from Elysian Fields, The (2001)",Drama,"Set([""Drama""])","[0.09712956845760345, 0.3036881387233734, 0.46373847126960754, 0.09978985041379929, 0.4288751780986786, 0.1835639923810959, 0.2631238102912903, 0.21806691586971283, 0.03086862899363041, 0.25330832600593567, 0.05008790269494057, 0.27715131640434265, 0.12214294075965881, 0.13837356865406036, 0.618323564529419, 0.2434597611427307, 0.11768452078104019, 0.4122883379459381, 0.21520550549030304, 0.038505919277668, 0.14807456731796265, 0.3492925763130188, 0.1210634782910347, 0.04900765046477318, 0.809056282043457]",2001,6.6
5636,Welcome to Collinwood (2002),Comedy|Crime,"Set([""Comedy"", ""Crime""])","[0.03556305542588234, 0.21179401874542236, 0.1196104884147644, 0.061634309589862823, 0.3362776041030884, 0.09159033745527267, 0.41905802488327026, 0.19447501003742218, 0.0060675786808133125, 0.39797765016555786, 0.05416432023048401, 0.13465680181980133, 0.5083168148994446, 0.2469584047794342, 0.5902135968208313, 0.20553524792194366, 0.007430899888277054, 0.17431749403476715, 0.14277009665966034, 0.04286849498748779, 0.27649587392807007, 0.4669714868068695, 0.1389417052268982, 0.024203000590205193, 0.6305326819419861]",2002,6.4
5637,Flirting (1991),Drama,"Set([""Drama""])","[0.10752959549427032, 0.26649096608161926, 0.40166449546813965, 0.1213749423623085, 0.11181074380874634, 0.12296995520591736, 0.2456625998020172, 0.3859301209449768, 0.018926547840237617, 0.5564747452735901, 0.08851856738328934, 0.3252744972705841, 0.42215150594711304, 0.3979521691799164, 0.6931126117706299, 0.18387873470783234, 0.06027825176715851, 0.22490987181663513, 0.31509214639663696, 0.08711864799261093, 0.1748548448085785, 0.5570610761642456, 0.22599636018276215, 0.08801648765802383, 0.7972998023033142]",1991,7.2
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,"Set([""Sci-Fi"", ""Fantasy"", ""Action"", ""Adventure""])","[0.27991271018981934, 0.0, 0.1783435195684433, 0.004963673651218414, 0.0, 0.3064578175544739, 0.0, 0.7360616326332092, 0.03720276057720184, 0.40114909410476685, 0.10293129831552505, 0.3621813654899597, 0.43134474754333496, 0.4155879020690918, 0.6631321907043457, 0.22717683017253876, 0.2564939856529236, 0.2282617837190628, 0.22646044194698334, 0.007152735721319914, 0.27556297183036804, 0.0, 0.0963081642985344, 0.14727196097373962, 0.4983430802822113]",1964,6.5
5639,Godzilla's Revenge (Gojira-Minira-Gabara: Oru Kaijû Daishingeki) (All Monsters Attack) (1969),Children,"Set([""Children""])","[0.2992485761642456, 0.0, 0.0, 0.0, 0.0, 0.4584314823150635, 0.0, 0.6296088099479675, 0.06539737433195114, 0.37811389565467834, 0.08965940773487091, 0.12997929751873016, 0.6163269281387329, 0.3035872280597687, 0.6264486312866211, 0.4558461904525757, 0.3025073707103729, 0.21093501150608063, 0.048074912279844284, 0.010246817953884602, 0.45683857798576355, 0.0, 0.0033900397829711437, 0.12104681134223938, 0.12706775963306427]",1969,3.8
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,"Set([""Sci-Fi"", ""Horror""])","[0.29386767745018005, 0.0, 0.2805323302745819, 0.005302341189235449, 0.0, 0.22954267263412476, 0.0, 0.7755632996559143, 0.019270578399300575, 0.4679087996482849, 0.13401030004024506, 0.5270929336547852, 0.4083460569381714, 0.5308778285980225, 0.6295976638793945, 0.24611259996891022, 0.22155646979808807, 0.19779179990291595, 0.20965303480625153, 0.010333490557968616, 0.35536307096481323, 0.0, 0.14328761398792267, 0.16647551953792572, 0.5716259479522705]",1954,7.6
