movieId,title,genres,genre_set,vec,year,rating
1612,"Kiss Me, Guido (1997)",Comedy,"Set([""Comedy""])","[0.005163186229765415, 0.11259875446557999, 0.2677784860134125, 0.20562617480754852, 0.4070660173892975, 0.26175546646118164, 0.1766757220029831, 0.19305512309074402, 0.011836685240268707, 0.3473503589630127, 0.027522621676325798, 0.0, 0.3746543228626251, 0.040520623326301575, 0.6083278059959412, 0.28371670842170715, 0.054657015949487686, 0.5646969079971313, 0.20279133319854736, 0.05866745114326477, 0.10757012665271759, 0.29784175753593445, 0.0072046928107738495, 0.030994484201073647, 0.8362420201301575]",1997,6.0
1613,Star Maps (1997),Drama,"Set([""Drama""])","[0.06425946205854416, 0.30396661162376404, 0.2077091634273529, 0.196189746260643, 0.42256999015808105, 0.14912760257720947, 0.3871440887451172, 0.2757202088832855, 0.010193531401455402, 0.26875683665275574, 0.04824734479188919, 0.26491793990135193, 0.46006742119789124, 0.04716742783784866, 0.38572758436203003, 0.2988789677619934, 0.08646277338266373, 0.47383347153663635, 0.1722620725631714, 0.06043301895260811, 0.04530830308794975, 0.5740894675254822, 0.1429026573896408, 0.019910385832190514, 0.6708818674087524]",1997,5.6
1614,In & Out (1997),Comedy,"Set([""Comedy""])","[0.025280559435486794, 0.29645854234695435, 0.3230966627597809, 0.1354353129863739, 0.39629411697387695, 0.21509873867034912, 0.14562071859836578, 0.17297545075416565, 0.013235621154308319, 0.3703159987926483, 0.028478853404521942, 0.04497949406504631, 0.24387063086032867, 0.06458806991577148, 0.7071221470832825, 0.21683667600154877, 0.08258040249347687, 0.3312528729438782, 0.213174507021904, 0.03892027586698532, 0.15721985697746277, 0.3307826817035675, 0.059649933129549026, 0.021173985674977303, 0.7810322046279907]",1997,6.4
1615,"Edge, The (1997)",Adventure|Drama,"Set([""Drama"", ""Adventure""])","[0.08319665491580963, 0.3092336356639862, 0.22708077728748322, 0.03790823742747307, 0.392315149307251, 0.18070611357688904, 0.33111706376075745, 0.13547120988368988, 0.029369261115789413, 0.1452168971300125, 0.05781523510813713, 0.36555978655815125, 0.3157769441604614, 0.268440306186676, 0.41290953755378723, 0.31333720684051514, 0.04746516793966293, 0.1954173445701599, 0.06537700444459915, 0.02747773937880993, 0.48909199237823486, 0.23328107595443726, 0.11350713670253754, 0.041312530636787415, 1.033532738685608]",1997,6.9
1616,"Peacemaker, The (1997)",Action|Thriller|War,"Set([""Thriller"", ""War"", ""Action""])","[0.04552778974175453, 0.22797119617462158, 0.1995195895433426, 0.04839165881276131, 0.44831013679504395, 0.274774968624115, 0.24205169081687927, 0.060961153358221054, 0.03601611405611038, 0.14273622632026672, 0.03841692581772804, 0.16160383820533752, 0.14820106327533722, 0.11670927703380585, 0.38308557868003845, 0.30370548367500305, 0.0844603031873703, 0.2859155237674713, 0.0710526704788208, 0.027669930830597878, 0.489271342754364, 0.08294455707073212, 0.05738213285803795, 0.03255511820316315, 0.9827797412872314]",1997,5.9
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,"Set([""Thriller"", ""Mystery"", ""Film-Noir"", ""Crime""])","[0.054822806268930435, 0.3129844069480896, 0.39377129077911377, 0.06984541565179825, 0.16182686388492584, 0.044659215956926346, 0.3210032284259796, 0.22712424397468567, 0.010347064584493637, 0.457863450050354, 0.045255862176418304, 0.47644343972206116, 0.3992966115474701, 0.46987855434417725, 0.6704816222190857, 0.11017949879169464, 0.014892173931002617, 0.11543746292591095, 0.21225182712078094, 0.05598718672990799, 0.18690316379070282, 0.5657537579536438, 0.15586669743061066, 0.05743830278515816, 1.0678554773330688]",1997,8.2
1619,Seven Years in Tibet (1997),Adventure|Drama|War,"Set([""War"", ""Drama"", ""Adventure""])","[0.003994368482381105, 0.15675289928913116, 0.15932829678058624, 0.05042561516165733, 0.6256600618362427, 0.12749427556991577, 0.5677738785743713, 0.10536295175552368, 0.01960972510278225, 0.1218591257929802, 0.04350989684462547, 0.17707355320453644, 0.36184611916542053, 0.19058345258235931, 0.6321756839752197, 0.14297187328338623, 0.05443156510591507, 0.26383447647094727, 0.07994551956653595, 0.03359343111515045, 0.23796789348125458, 0.35650065541267395, 0.07081282138824463, 0.022588998079299927, 0.8921310305595398]",1997,7.1
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,"Set([""Thriller"", ""Mystery"", ""Drama"", ""Crime""])","[0.004403982311487198, 0.26758721470832825, 0.17924141883850098, 0.02783009596168995, 0.5476513504981995, 0.16422659158706665, 0.41844654083251953, 0.011206766590476036, 0.016297422349452972, 0.07828180491924286, 0.0015731649473309517, 0.2765589952468872, 0.3395567834377289, 0.04575904831290245, 0.5079285502433777, 0.3882432281970978, 0.06460724025964737, 0.3575407862663269, 0.010906782001256943, 0.0020349440164864063, 0.47967371344566345, 0.18955914676189423, 0.0, 0.00019344511383678764, 0.9556358456611633]",1997,6.6
1621,Soul Food (1997),Drama,"Set([""Drama""])","[0.029032086953520775, 0.497895210981369, 0.33879318833351135, 0.22306767106056213, 0.305154025554657, 0.07856127619743347, 0.3286472260951996, 0.01754622533917427, 0.014242743141949177, 0.3310706913471222, 0.045505303889513016, 0.15950356423854828, 0.19620218873023987, 0.11417114734649658, 0.7324433922767639, 0.5085847973823547, 0.01766164042055607, 0.4345759153366089, 0.20469094812870026, 0.08704449981451035, 0.32862138748168945, 0.38688820600509644, 0.0006452462985180318, 0.01362504530698061, 0.5645936131477356]",1997,7.0
1622,Kicked in the Head (1997),Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.06339970976114273, 0.0, 0.06307864934206009, 0.1453448235988617, 0.25005730986595154, 0.26222822070121765, 0.19006383419036865, 0.41728100180625916, 0.02697180025279522, 0.5569387078285217, 0.03828892111778259, 0.0, 1.0189294815063477, 0.07310190796852112, 0.7538245320320129, 0.2968983054161072, 0.062184154987335205, 0.28874659538269043, 0.06615392863750458, 0.04931890591979027, 0.005381842143833637, 0.12159670144319534, 0.12392120808362961, 0.010170050896704197, 0.25716620683670044]",1997,4.2
1623,Wishmaster (1997),Horror,"Set([""Horror""])","[0.1812877207994461, 0.1199459582567215, 0.0, 0.05798840522766113, 0.249396413564682, 0.5714282989501953, 0.13790129125118256, 0.25218456983566284, 0.021949978545308113, 0.07242191582918167, 0.02055332064628601, 0.26126277446746826, 0.5883232951164246, 0.01126142032444477, 0.16075530648231506, 0.30878424644470215, 0.34909841418266296, 0.5107676982879639, 0.08687224984169006, 0.02165629342198372, 0.5505427122116089, 0.0, 0.020705481991171837, 0.046007189899683, 0.4751116633415222]",1997,5.8
1624,"Thousand Acres, A (1997)",Drama,"Set([""Drama""])","[0.045918937772512436, 0.3406177759170532, 0.15602116286754608, 0.2093038707971573, 0.7448586821556091, 0.21154539287090302, 0.4513144791126251, 0.1779007911682129, 0.033220987766981125, 0.16794095933437347, 0.07362992316484451, 0.040514204651117325, 0.3407353162765503, 0.013772000558674335, 0.41348668932914734, 0.3124721944332123, 0.05635997653007507, 0.47335880994796753, 0.17079785466194153, 0.063560850918293, 0.14483805000782013, 0.42664721608161926, 0.14044585824012756, 0.032180625945329666, 0.5897233486175537]",1997,6.1
1625,"Game, The (1997)",Drama|Mystery|Thriller,"Set([""Thriller"", ""Mystery"", ""Drama""])","[0.0362357497215271, 0.24496056139469147, 0.16941764950752258, 0.02371111512184143, 0.4214384853839874, 0.11631590873003006, 0.5003278851509094, 0.11936977505683899, 0.007131077814847231, 0.26614058017730713, 0.012156768701970577, 0.40344560146331787, 0.558538556098938, 0.23477458953857422, 0.6281706094741821, 0.2311962991952896, 0.03646025061607361, 0.15036490559577942, 0.0445474348962307, 0.006117427255958319, 0.4204082489013672, 0.35039839148521423, 0.08298681676387787, 0.009641478769481182, 1.0270370244979858]",1997,7.8
1626,Fire Down Below (1997),Action|Drama|Thriller,"Set([""Thriller"", ""Drama"", ""Action""])","[0.0865926593542099, 0.18331266939640045, 0.07481266558170319, 0.07864638417959213, 0.5326727032661438, 0.567319393157959, 0.05640579015016556, 0.06013999879360199, 0.07482749968767166, 0.0, 0.08101393282413483, 0.0, 0.11336278915405273, 0.023724878206849098, 0.06372521817684174, 0.49247774481773376, 0.17292825877666473, 0.4212178587913513, 0.023433854803442955, 0.04926276206970215, 0.6499632000923157, 0.0, 0.05415354669094086, 0.051448676735162735, 0.7120839357376099]",1997,5.1
1627,U Turn (1997),Crime|Drama|Mystery,"Set([""Mystery"", ""Drama"", ""Crime""])","[0.08831650018692017, 0.15692567825317383, 0.0015629903646185994, 0.04932438209652901, 0.2627520263195038, 0.18835672736167908, 0.4387766718864441, 0.2779233455657959, 0.012583144940435886, 0.2885044813156128, 0.03538069874048233, 0.34266898036003113, 0.8332683444023132, 0.21115347743034363, 0.3258931040763855, 0.14818677306175232, 0.08096063882112503, 0.2237325757741928, 0.08857761323451996, 0.04023212566971779, 0.23281900584697723, 0.4510493278503418, 0.15275166928768158, 0.03270500525832176, 0.7311446666717529]",1997,6.8
1629,"MatchMaker, The (1997)",Comedy|Romance,"Set([""Comedy"", ""Romance""])","[0.018219053745269775, 0.07602762430906296, 0.3094749450683594, 0.09347138553857803, 0.5291088223457336, 0.29478487372398376, 0.34467843174934387, 0.15623235702514648, 0.03493031486868858, 0.317000150680542, 0.05147162079811096, 0.009675441309809685, 0.12678883969783783, 0.10609252005815506, 0.7604259848594666, 0.2666011452674866, 0.11732926964759827, 0.346346914768219, 0.12586025893688202, 0.03543072193861008, 0.23220020532608032, 0.07304208725690842, 0.043125469237565994, 0.038940027356147766, 0.8398876786231995]",1997,6.5
1631,"Assignment, The (1997)",Action|Thriller,"Set([""Thriller"", ""Action""])","[0.03411305323243141, 0.09792536497116089, 0.25815993547439575, 0.03796703368425369, 0.37937599420547485, 0.20032331347465515, 0.4669780731201172, 0.10288066416978836, 0.027276981621980667, 0.16645100712776184, 0.02963591367006302, 0.32057899236679077, 0.36139050126075745, 0.24172979593276978, 0.47171780467033386, 0.21036584675312042, 0.08474615216255188, 0.28845104575157166, 0.05684783309698105, 0.02288397029042244, 0.33385398983955383, 0.3847094178199768, 0.06556731462478638, 0.020561423152685165, 1.0241659879684448]",1959,6.9
1632,"Smile Like Yours, A (1997)",Comedy|Romance,"Set([""Comedy"", ""Romance""])","[0.05475042015314102, 0.2719373404979706, 0.004384402185678482, 0.08633894473314285, 0.682376503944397, 0.3635334074497223, 0.3914332985877991, 0.07860907912254333, 0.0486399382352829, 0.04969891533255577, 0.11234179884195328, 0.0, 0.16688591241836548, 0.054987113922834396, 0.29424116015434265, 0.6165314316749573, 0.0, 0.35537752509117126, 0.010409539565443993, 0.0411844402551651, 0.5741246938705444, 0.0, 0.12595878541469574, 0.04259657487273216, 0.45152977108955383]",1997,4.9
1633,Ulee's Gold (1997),Drama,"Set([""Drama""])","[0.049096785485744476, 0.30221980810165405, 0.3388914167881012, 0.12223324924707413, 0.27156862616539, 0.0652758851647377, 0.3086667060852051, 0.27229273319244385, 0.017519881948828697, 0.38597530126571655, 0.09018272161483765, 0.23910945653915405, 0.26711493730545044, 0.41208750009536743, 0.6237198710441589, 0.06106697395443916, 0.024875707924365997, 0.21912357211112976, 0.2867341935634613, 0.10012149810791016, 0.05848205089569092, 0.6105363368988037, 0.18605759739875793, 0.08025217056274414, 0.8925074338912964]",1997,7.0
1635,"Ice Storm, The (1997)",Drama,"Set([""Drama""])","[0.09909183531999588, 0.3119358718395233, 0.277873694896698, 0.15219931304454803, 0.13907738029956818, 0.04911031201481819, 0.3234671354293823, 0.4335556626319885, 0.0, 0.5167232155799866, 0.06491857022047043, 0.3865053653717041, 0.5908078551292419, 0.32236170768737793, 0.6397857666015625, 0.07056093961000443, 0.041067443788051605, 0.17677389085292816, 0.36415985226631165, 0.09814559668302536, 0.020727017894387245, 0.7729114890098572, 0.28625544905662537, 0.07499967515468597, 0.6834778785705566]",1997,7.4
1636,Stag (1997),Action|Thriller,"Set([""Thriller"", ""Action""])","[0.007419903296977282, 0.24823416769504547, 0.14767520129680634, 0.20373928546905518, 0.057019688189029694, 0.1195848137140274, 0.005069401580840349, 0.16531254351139069, 0.014995971694588661, 0.32921603322029114, 0.005976250860840082, 0.25690361857414246, 0.6765800714492798, 0.08540669828653336, 0.8310673236846924, 0.49512979388237, 0.017711292952299118, 0.4374043941497803, 0.01934790052473545, 0.07413604110479355, 0.23164668679237366, 0.3817427456378937, 0.0, 0.0, 0.1825384646654129]",1997,5.7
1639,Chasing Amy (1997),Comedy|Drama|Romance,"Set([""Comedy"", ""Romance"", ""Drama""])","[0.0, 0.2394106090068817, 0.125384122133255, 0.11332208663225174, 0.21646000444889069, 0.07321345806121826, 0.3554198145866394, 0.11480139940977097, 0.0, 0.503957211971283, 0.0, 0.2959914207458496, 0.6287093162536621, 0.16644920408725739, 0.7934188842773438, 0.211541086435318, 0.013531206175684929, 0.19082506000995636, 0.08805085718631744, 0.04840470105409622, 0.17589610815048218, 0.46015021204948425, 0.02297513745725155, 0.0, 0.8709008693695068]",1997,7.2
1640,How to Be a Player (1997),Comedy,"Set([""Comedy""])","[0.009479290805757046, 0.26860201358795166, 0.0854603573679924, 0.13600723445415497, 0.2278248369693756, 0.30814969539642334, 0.18538933992385864, 0.011510325595736504, 0.024917159229516983, 0.40672650933265686, 0.031142473220825195, 0.05430443212389946, 0.24939484894275665, 0.07001778483390808, 0.3955840468406677, 0.6561212539672852, 0.004291605670005083, 0.27678409218788147, 0.09297272562980652, 0.05878959968686104, 0.6946585178375244, 0.22200103104114532, 0.06551510840654373, 0.01936815306544304, 0.5179319977760315]",1997,5.4
1641,"Full Monty, The (1997)",Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.0, 0.2960916757583618, 0.4245648980140686, 0.13161149621009827, 0.3410381078720093, 0.06711013615131378, 0.2843771278858185, 0.16775940358638763, 0.008674387820065022, 0.4579819440841675, 0.03981306403875351, 0.097173310816288, 0.24071308970451355, 0.2984655797481537, 0.8135277628898621, 0.12568607926368713, 0.01543152704834938, 0.269093781709671, 0.24830195307731628, 0.07244706153869629, 0.034761860966682434, 0.5536912083625793, 0.06796129792928696, 0.03941982612013817, 0.9399257302284241]",1997,7.2
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.018970418721437454, 0.19633860886096954, 0.25297045707702637, 0.07190855592489243, 0.5539517998695374, 0.1072639599442482, 0.33019381761550903, 0.11695347726345062, 0.01517417374998331, 0.08168233931064606, 0.024658195674419403, 0.10842292010784149, 0.28015774488449097, 0.049026008695364, 0.7181959748268127, 0.3550097644329071, 0.04327241703867912, 0.35891902446746826, 0.03349420800805092, 0.015574282966554165, 0.24868890643119812, 0.21979528665542603, 0.010470012202858925, 0.0013257225509732962, 0.7355656623840332]",1996,6.4
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,"Set([""Romance"", ""Drama""])","[0.012407045811414719, 0.30194422602653503, 0.46161895990371704, 0.12847520411014557, 0.3857109248638153, 0.047316838055849075, 0.34200766682624817, 0.1715213507413864, 0.021585335955023766, 0.34479159116744995, 0.06631973385810852, 0.17045320570468903, 0.2153443545103073, 0.3236163854598999, 0.7624334096908569, 0.0955895259976387, 0.02452179603278637, 0.31112733483314514, 0.2862101197242737, 0.08535049110651016, 0.0702744573354721, 0.5836591124534607, 0.10209964960813522, 0.054192911833524704, 0.9242878556251526]",1997,7.2
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,"Set([""Thriller"", ""Mystery"", ""Horror""])","[0.096492238342762, 0.4600633978843689, 0.15672661364078522, 0.07011855393648148, 0.1731795370578766, 0.25237804651260376, 0.0, 0.06465136259794235, 0.0, 0.16323362290859222, 0.0, 0.2798885703086853, 0.33082592487335205, 0.0, 0.25709712505340576, 0.5522217750549316, 0.1706867516040802, 0.5899949669837952, 0.09681808203458786, 0.0, 0.6063044667243958, 0.03316166251897812, 0.0, 0.007410393096506596, 0.5856081247329712]",1997,5.7
1645,"Devil's Advocate, The (1997)",Drama|Mystery|Thriller,"Set([""Thriller"", ""Mystery"", ""Drama""])","[0.03333963081240654, 0.19426800310611725, 0.005464612506330013, 0.0012058275751769543, 0.45907384157180786, 0.20738467574119568, 0.5226526260375977, 0.08872085064649582, 0.005755858030170202, 0.1820797324180603, 0.004994139075279236, 0.36173421144485474, 0.677847146987915, 0.11565637588500977, 0.4792018234729767, 0.23679091036319733, 0.06820832192897797, 0.20027387142181396, 0.0, 0.0006444313330575824, 0.5064244866371155, 0.25584399700164795, 0.06679366528987885, 0.003041026880964637, 0.9326438307762146]",1997,7.5
1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi,"Set([""Sci-Fi"", ""Comedy"", ""Romance"", ""Children""])","[0.04606206715106964, 0.03868315741419792, 0.2099725902080536, 0.04240192100405693, 0.28140923380851746, 0.4217010736465454, 0.19044877588748932, 0.12493807822465897, 0.07110656052827835, 0.3221072256565094, 0.05654628947377205, 0.0, 0.22989079356193542, 0.23313933610916138, 0.7801730632781982, 0.3083343803882599, 0.1299818903207779, 0.24728427827358246, 0.06479430943727493, 0.013394891284406185, 0.45463109016418457, 0.0, 0.0, 0.03915756568312645, 0.5288680791854858]",1997,5.9
1647,Playing God (1997),Crime|Drama|Thriller,"Set([""Thriller"", ""Drama"", ""Crime""])","[0.027967892587184906, 0.05394329875707626, 0.0, 0.09347347915172577, 0.41712668538093567, 0.2702769339084625, 0.356002539396286, 0.14391198754310608, 0.021809155121445656, 0.2516128420829773, 0.040523163974285126, 0.12167277187108994, 0.5085167288780212, 0.05601777508854866, 0.29691413044929504, 0.2835320830345154, 0.09236025810241699, 0.3637925982475281, 0.061653152108192444, 0.04245097562670708, 0.3318168818950653, 0.10717597603797913, 0.06321628391742706, 0.030443135648965836, 0.8458859920501709]",1997,5.6
